Id,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,text_len,word_count,hashtag_count,emoji_count,SentimentSimple,Sentiment_norm,TextLength,LengthGroup
665,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! , Embarrassed ,2023-08-19 19:45:00, SocialMediaBlunderHighSchool ,Instagram, #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0,United Kingdom,2023,8,19,19,94,13,2,4,Negative,Embarrassed,94,90-119
666,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! , Embarrassed ,2023-08-20 17:00:00, CrushFailHighSchool ,Twitter, #CrushFail #HighSchoolEmbarrassment ,30.0,60.0,Canada,2023,8,20,17,109,17,2,4,Negative,Embarrassed,109,90-119
667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! , Joy ,2023-08-21 15:45:00, PaperPlaneExpertHighSchool ,Instagram, #PaperPlaneExpert #HighSchoolArt ,15.0,30.0,Usa,2023,8,21,15,99,15,2,3,Positive,Joy,99,90-119
668,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! , Excitement ,2023-08-22 12:30:00, JugglingProHighSchool ,Facebook, #TextbookJuggling #HighSchoolSkills ,22.0,40.0,Canada,2023,8,22,12,100,16,2,3,Positive,Excitement,100,90-119
669,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! , Mischievous ,2023-08-23 16:45:00, SnackNinjaHighSchool ,Twitter, #SnackNinja #HighSchoolSnacks ,28.0,55.0,Usa,2023,8,23,16,89,14,2,3,Negative,Mischievous,89,60-89
670,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! , Excitement ,2023-08-24 18:20:00, ScavengerHuntMasterHighSchool ,Instagram, #SurpriseAdventure #HighSchoolFun ,20.0,38.0,United Kingdom,2023,8,24,18,88,12,2,2,Positive,Excitement,88,60-89
671,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! , Joy ,2023-08-25 14:15:00, RainDanceCelebrationHighSchool ,Facebook, #RainDance #HighSchoolJoy ,25.0,50.0,Canada,2023,8,25,14,87,14,2,3,Positive,Joy,87,60-89
672,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! , Embarrassed ,2023-08-26 17:30:00, GroupChatBlunderHighSchool ,Twitter, #TextingFail #HighSchoolAwkward ,18.0,35.0,Usa,2023,8,26,17,96,17,2,3,Negative,Embarrassed,96,90-119
673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? , Embarrassed ,2023-08-27 20:45:00, MagicFailHighSchool ,Instagram, #MagicFail #HighSchoolMagic ,22.0,45.0,United Kingdom,2023,8,27,20,81,14,2,3,Negative,Embarrassed,81,60-89
674,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! , Joy ,2023-08-28 16:00:00, OrigamiProHighSchool ,Twitter, #OrigamiMaster #HighSchoolArt ,18.0,36.0,Usa,2023,8,28,16,83,13,2,4,Positive,Joy,83,60-89
675,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! , Excitement ,2023-08-29 13:45:00, HackySackChampionHighSchool ,Instagram, #HackySackChallenge #HighSchoolAthlete ,26.0,48.0,Canada,2023,8,29,13,104,17,2,3,Positive,Excitement,104,90-119
676,Creating a secret handshake with friends. Friendship level: Expert! , Joy ,2023-08-30 17:30:00, SecretHandshakeHighSchool ,Facebook, #FriendshipGoals #HighSchoolMemories ,20.0,40.0,Usa,2023,8,30,17,68,9,2,3,Positive,Joy,68,60-89
677,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! , Excitement ,2023-08-31 20:15:00, BurgerQuestHighSchool ,Twitter, #BurgerQuest #HighSchoolFoodie ,24.0,42.0,United Kingdom,2023,8,31,20,102,17,2,3,Positive,Excitement,102,90-119
678,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! , Joy ,2023-09-01 14:45:00, ComedyGeniusHighSchool ,Instagram, #StandUpComedy #HighSchoolTalent ,21.0,39.0,Canada,2023,9,1,14,94,15,2,4,Positive,Joy,94,90-119
679,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! , Embarrassed ,2023-09-02 18:30:00, LoveLetterBlunderHighSchool ,Facebook, #LoveLetterFail #HighSchoolAwkward ,17.0,33.0,Usa,2023,9,2,18,92,14,2,3,Negative,Embarrassed,92,90-119
680,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! , Excitement ,2023-09-03 22:00:00, ScienceExperimentProHighSchool ,Twitter, #ScienceGeek #HighSchoolExperiments ,23.0,44.0,United Kingdom,2023,9,3,22,102,14,2,3,Positive,Excitement,102,90-119
681,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! , Joy ,2023-09-04 15:15:00, BraceletCraftsmanHighSchool ,Instagram, #FriendshipBracelets #HighSchoolCrafts ,19.0,37.0,Usa,2023,9,4,15,94,12,2,3,Positive,Joy,94,90-119
682,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! , Excitement ,2023-09-05 12:30:00, CartwheelMasterHighSchool ,Twitter, #CartwheelChallenge #HighSchoolAthlete ,27.0,52.0,Canada,2023,9,5,12,98,13,2,3,Positive,Excitement,98,90-119
683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! , Joy ,2023-09-06 16:45:00, MovieMarathonHostHighSchool ,Facebook, #MovieNight #HighSchoolMemories ,22.0,43.0,United Kingdom,2023,9,6,16,82,11,2,2,Positive,Joy,82,60-89
684,Experimenting with a new hair color. A bold change for a bold semester! , Excitement ,2023-09-07 18:20:00, HairColorExperimentHighSchool ,Instagram, #HairExperiment #HighSchoolStyle ,20.0,39.0,Usa,2023,9,7,18,72,13,2,2,Positive,Excitement,72,60-89
685,Building a time capsule to capture memories for the future. Time-traveling emotions! , Joy ,2023-09-08 14:15:00, TimeCapsuleCreatorHighSchool ,Facebook, #TimeCapsule #HighSchoolNostalgia ,26.0,48.0,Canada,2023,9,8,14,85,12,2,3,Positive,Joy,85,60-89
686,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! , Embarrassed ,2023-09-09 17:30:00, ClassroomBlunderHighSchool ,Twitter, #FirstDayOops #HighSchoolEmbarrassment ,16.0,32.0,Usa,2023,9,9,17,96,14,2,4,Negative,Embarrassed,96,90-119
687,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! , Excitement ,2023-09-10 20:45:00, SmoothieConnoisseurHighSchool ,Instagram, #HealthyLiving #HighSchoolWellness ,23.0,42.0,United Kingdom,2023,9,10,20,97,17,2,3,Positive,Excitement,97,90-119
688,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. , Sad ,2023-09-11 15:45:00, OverwhelmedHighSchoolStudent ,Twitter, #SchoolChallenges #HighSchoolStruggles ,15.0,28.0,Usa,2023,9,11,15,93,14,2,2,Negative,Sad,93,90-119
689,Encountered some mean-spirited comments online. Dealing with online hate is never easy. , Hate ,2023-09-12 12:30:00, DealingWithHateHighSchool ,Instagram, #OnlineHate #HighSchoolReality ,18.0,36.0,Canada,2023,9,12,12,88,12,2,3,Negative,Hate,88,60-89
690,Had a bad day at school. Everything seems to be going wrong. , Bad ,2023-09-13 16:45:00, ToughDayHighSchool ,Facebook, #BadDay #HighSchoolBlues ,20.0,40.0,United Kingdom,2023,9,13,16,61,12,2,2,Negative,Bad,61,60-89
691,Feeling down after not making the sports team. Disappointment lingers. , Sad ,2023-09-14 18:20:00, SportsTeamRejectionHighSchool ,Twitter, #Disappointment #HighSchoolSports ,17.0,34.0,Usa,2023,9,14,18,71,10,2,2,Negative,Sad,71,60-89
692,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. , Hate ,2023-09-15 14:15:00, CafeteriaConflictHighSchool ,Instagram, #CafeteriaDrama #HighSchoolTension ,21.0,41.0,Canada,2023,9,15,14,78,11,2,2,Negative,Hate,78,60-89
693,Received a not-so-great grade on a major project. Academic frustration setting in. , Bad ,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool ,Facebook, #AcademicFrustration #HighSchoolStress ,19.0,38.0,United Kingdom,2023,9,16,17,83,12,2,4,Negative,Bad,83,60-89
694,Dealing with a personal setback. Sometimes life throws unexpected challenges. , Sad ,2023-09-17 20:45:00, PersonalSetbackHighSchool ,Twitter, #LifeChallenges #HighSchoolStruggles ,22.0,44.0,Usa,2023,9,17,20,78,10,2,2,Negative,Sad,78,60-89
695,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. , Sad ,2023-09-18 22:00:00, LonelySaturdayHighSchool ,Instagram, #LonelyNights #HighSchoolEmotions ,16.0,31.0,Canada,2023,9,18,22,82,12,2,2,Negative,Sad,82,60-89
696,Experiencing cyberbullying. Hateful messages online are disheartening. , Hate ,2023-09-19 15:15:00, CyberbullyingVictimHighSchool ,Facebook, #StopCyberbullying #HighSchoolReality ,14.0,27.0,United Kingdom,2023,9,19,15,71,7,2,2,Negative,Hate,71,60-89
697,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. , Bad ,2023-09-20 12:30:00, RainyDayBluesHighSchool ,Twitter, #BadLuck #HighSchoolWeather ,18.0,35.0,Usa,2023,9,20,12,88,14,2,3,Negative,Bad,88,60-89
698,Missing an important event due to unforeseen circumstances. A day filled with sadness. , Sad ,2023-09-21 16:45:00, MissedOpportunityHighSchool ,Instagram, #MissedChances #HighSchoolRegret ,20.0,39.0,Canada,2023,9,21,16,87,13,2,2,Negative,Sad,87,60-89
699,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. , Hate ,2023-09-22 18:20:00, RumorVictimHighSchool ,Facebook, #RumorMills #HighSchoolDrama ,23.0,46.0,United Kingdom,2023,9,22,18,86,12,2,2,Negative,Hate,86,60-89
700,Got a flat tire on the way to an important meeting. Talk about a series of bad events! , Bad ,2023-09-23 14:15:00, FlatTireWoesHighSchool ,Twitter, #BadLuckDay #HighSchoolStruggles ,25.0,50.0,Usa,2023,9,23,14,87,18,2,2,Negative,Bad,87,60-89
701,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. , Sad ,2023-09-24 17:30:00, FriendMovingAwayHighSchool ,Instagram, #SayingGoodbye #HighSchoolEmotions ,21.0,42.0,Canada,2023,9,24,17,88,15,2,2,Negative,Sad,88,60-89
702,Facing rejection from a dream college. Disheartened but determined to explore other paths. , Sad ,2023-09-25 20:45:00, CollegeRejectionHighSchool ,Facebook, #CollegeDreams #HighSchoolJourney ,19.0,37.0,United Kingdom,2023,9,25,20,91,13,2,2,Negative,Sad,91,90-119
703,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. , Hate ,2023-09-26 14:15:00, GamingToxicityHighSchool ,Twitter, #OnlineGaming #HighSchoolGamer ,16.0,32.0,Usa,2023,9,26,14,89,13,2,2,Negative,Hate,89,60-89
704,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. , Bad ,2023-09-27 17:30:00, BadHairDayBluesHighSchool ,Instagram, #BadHairDay #HighSchoolConfidence ,18.0,36.0,Canada,2023,9,27,17,87,14,2,3,Negative,Bad,87,60-89
705,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. , Sad ,2023-09-28 22:00:00, ProjectFailureDespairHighSchool ,Facebook, #ProjectStruggles #HighSchoolHardships ,21.0,41.0,United Kingdom,2023,9,28,22,94,17,2,3,Negative,Sad,94,90-119
706,Experiencing hate comments for expressing personal opinions. Online negativity prevails. , Hate ,2023-09-29 15:45:00, OpinionsHateHighSchool ,Twitter, #OnlineOpinions #HighSchoolCriticism ,24.0,48.0,Usa,2023,9,29,15,89,10,2,2,Negative,Hate,89,60-89
707,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! , Bad ,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool ,Instagram, #TechIssues #HighSchoolTech ,22.0,43.0,Canada,2023,9,30,18,89,13,2,2,Negative,Bad,89,60-89
708,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. , Sad ,2023-10-01 14:15:00, MissedEventBluesHighSchool ,Facebook, #MissedMoments #HighSchoolRegret ,20.0,39.0,United Kingdom,2023,10,1,14,100,15,2,3,Negative,Sad,100,90-119
709,Trying out a new study technique for upcoming exams. Exploring different learning strategies. , Neutral ,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool ,Instagram, #StudyStrategies #HighSchoolExams ,23.0,42.0,Usa,2023,10,2,16,94,13,2,2,Neutral,Neutral,94,90-119
710,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. , Neutral ,2023-10-03 12:30:00, CommunityCleanupHighSchool ,Twitter, #EnvironmentalEfforts #HighSchoolCommunity ,26.0,50.0,Canada,2023,10,3,12,100,12,2,2,Neutral,Neutral,100,90-119
711,Sharing favorite book recommendations with classmates. Building a mini book club. , Neutral ,2023-10-04 18:20:00, BookRecommendationsHighSchool ,Facebook, #BookClub #HighSchoolReads ,19.0,38.0,United Kingdom,2023,10,4,18,82,11,2,2,Neutral,Neutral,82,60-89
712,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. , Neutral ,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool ,Instagram, #BakingAdventures #HighSchoolBakes ,21.0,43.0,Usa,2023,10,5,14,90,15,2,2,Neutral,Neutral,90,90-119
713,Collaborating on a school project with peers. Teamwork makes the dream work. , Neutral ,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool ,Twitter, #Teamwork #HighSchoolProjects ,18.0,36.0,Canada,2023,10,6,17,77,12,2,2,Neutral,Neutral,77,60-89
714,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. , Neutral ,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool ,Instagram, #SchoolClubs #HighSchoolInterests ,22.0,45.0,United Kingdom,2023,10,7,20,98,13,2,2,Neutral,Neutral,98,90-119
715,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. , Neutral ,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool ,Facebook, #CareerDevelopment #HighSchoolJobs ,24.0,48.0,Usa,2023,10,8,15,103,14,2,3,Neutral,Neutral,103,90-119
716,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. , Neutral ,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool ,Twitter, #SchoolEvents #HighSchoolConnectivity ,20.0,40.0,Canada,2023,10,9,22,128,17,2,2,Neutral,Neutral,128,120-149
717,Exploring a new hobby of photography during free time. Capturing moments through a lens. , Neutral ,2023-10-10 14:15:00, PhotographyHobbyHighSchool ,Instagram, #PhotographyJourney #HighSchoolHobbies ,25.0,49.0,United Kingdom,2023,10,10,14,89,14,2,2,Neutral,Neutral,89,60-89
718,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. , Neutral ,2023-10-11 16:45:00, ScienceFairParticipationHighSchool ,Facebook, #ScienceFair #HighSchoolScience ,19.0,37.0,Usa,2023,10,11,16,95,14,2,2,Neutral,Neutral,95,90-119
719,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. , Neutral ,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool ,Twitter, #EfficiencyGoals #HighSchoolSkills ,23.0,44.0,Canada,2023,10,12,18,99,13,2,2,Neutral,Neutral,99,90-119
720,Volunteering at a local charity event to give back to the community. Contributing to social causes. , Neutral ,2023-10-13 12:30:00, CharityEventVolunteerHighSchool ,Instagram, #CommunityService #HighSchoolVolunteer ,20.0,39.0,United Kingdom,2023,10,13,12,100,16,2,2,Neutral,Neutral,100,90-119
721,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. , Neutral ,2023-10-14 17:30:00, GroupProjectCollaborationHighSchool ,Facebook, #TeamSpirit #HighSchoolProjects ,18.0,35.0,Usa,2023,10,14,17,106,15,2,2,Neutral,Neutral,106,90-119
722,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. , Neutral ,2023-10-15 20:45:00, DebateClubParticipationHighSchool ,Twitter, #DebateSkills #HighSchoolIntellect ,22.0,43.0,Canada,2023,10,15,20,123,16,2,2,Neutral,Neutral,123,120-149
723,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! , Happy ,2023-10-16 15:45:00, BirthdaySurpriseHighSchool ,Instagram, #SurpriseParty #HighSchoolCelebration ,27.0,52.0,United Kingdom,2023,10,16,15,95,14,2,3,Negative,Happy,95,90-119
724,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! , Happy ,2023-10-17 12:30:00, CodingSuccessHighSchool ,Twitter, #CodingTriumph #HighSchoolTech ,24.0,48.0,Usa,2023,10,17,12,96,11,2,2,Negative,Happy,96,90-119
725,Attending a school talent show to support classmates. Applauding the diverse talents on display! , Happy ,2023-10-18 16:45:00, TalentShowSupportHighSchool ,Facebook, #TalentShow #HighSchoolEntertainment ,19.0,38.0,Canada,2023,10,18,16,97,14,2,2,Negative,Happy,97,90-119
726,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ", Happy ,2023-10-19 18:20:00, WeekendHikeHighSchool ,Instagram, #NatureAdventures #HighSchoolFriends ,21.0,42.0,United Kingdom,2023,10,19,18,94,15,2,2,Negative,Happy,94,90-119
727,Winning a friendly sports competition against rival schools. Victory celebrations in full swing! , Happy ,2023-10-20 14:15:00, SportsVictoryHighSchool ,Twitter, #SportsTriumph #HighSchoolAthletics ,26.0,50.0,Usa,2023,10,20,14,97,13,2,2,Negative,Happy,97,90-119
728,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! , Happy ,2023-10-21 17:30:00, PenPalConnectionHighSchool ,Facebook, #GlobalFriendship #HighSchoolCorrespondence ,23.0,45.0,Canada,2023,10,21,17,93,15,2,2,Negative,Happy,93,90-119
729,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! , Happy ,2023-10-22 20:45:00, MuralCreationHighSchool ,Instagram, #ArtCollaboration #HighSchoolCreativity ,22.0,43.0,United Kingdom,2023,10,22,20,99,14,2,2,Negative,Happy,99,90-119
730,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! , Happy ,2015-11-10 16:45:00, ArtExhibitionJoyHighSchool ,Instagram, #ArtisticExpression #HighSchoolCreativity ,23.0,44.0,Usa,2015,11,10,16,99,12,2,3,Negative,Happy,99,90-119
731,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! , Happy ,2016-09-14 12:30:00, TrackFieldSuccessHighSchool ,Twitter, #AthleticAchievement #HighSchoolSports ,26.0,51.0,Canada,2016,9,14,12,104,16,2,3,Negative,Happy,104,90-119
